"","V1"
"1",0.48958
"2",0.80286
"3",0.47454
"4",0.54144
"5",0.74136
"6",0.34809
"7",0.78453
"8",0.22509
"9",0.65109
"10",0.27934
"11",0.21765
"12",0.83035
"13",0.9144
"14",0.09388
"15",0.56289
"16",0.37321
"17",0.44857
"18",0.06626
"19",0.41802
"20",0.51982
"21",0.46738
"22",0.28333
"23",0.30958
"24",0.49884
"25",0.11957
"26",0.29857
"27",0.84986
"28",0.37942
"29",0.30535
"30",0.11113
"31",0.60541
"32",0.24001
"33",0.98321
"34",0.11044
"35",0.18575
"36",0.55714
"37",0.23706
"38",0.90885
"39",0.76555
"40",0.96708
"41",0.01818
"42",0.97826
"43",0.49352
"44",0.29435
"45",0.89802
"46",0.33852
"47",0.26019
"48",0.23447
"49",0.73683
"50",0.43647
"51",0.84268
"52",0.23953
"53",0.17397
"54",0.6564
"55",0.75327
"56",0.76276
"57",0.54912
"58",0.19708
"59",0.02785
"60",0.80535
"61",0.40519
"62",0.97425
"63",0.98135
"64",0.52922
"65",0.27259
"66",0.65834
"67",0.33765
"68",0.10631
"69",0.71573
"70",0.93485
"71",0.82122
"72",0.36044
"73",0.00911
"74",0.47834
"75",0.85307
"76",0.80579
"77",0.64973
"78",0.22217
"79",0.27127
"80",0.50376
"81",0.68455
"82",0.21791
"83",0.18803
"84",0.55248
"85",0.71396
"86",0.59309
"87",0.7102
"88",0.65826
"89",0.01782
"90",0.30817
"91",0.13256
"92",0.33665
"93",0.11671
"94",0.14788
"95",0.3229
"96",0.90717
"97",0.08226
"98",0.73054
"99",0.97427
"100",0.74689
"101",0.99348
"102",0.21798
"103",0.17766
"104",0.4798
"105",0.70221
"106",0.01394
"107",0.11086
"108",0.03912
"109",0.1424
"110",9e-04
"111",0.62152
"112",0.9975
"113",0.57628
"114",0.58687
"115",0.62837
"116",0.96498
"117",0.9862
"118",0.78202
"119",0.93133
"120",0.35956
"121",0.33228
"122",0.77196
"123",0.65393
"124",0.35481
"125",0.81868
"126",0.95571
"127",0.89131
"128",0.25334
"129",0.97959
"130",0.13958
"131",0.38886
"132",0.65355
"133",0.14297
"134",0.47803
"135",0.30025
"136",0.22684
"137",0.36161
"138",0.17902
"139",0.90932
"140",0.07678
"141",0.09813
"142",0.60454
"143",0.79669
"144",0.39258
"145",0.23847
"146",0.88057
"147",0.30221
"148",0.64079
"149",0.7917
"150",0.70948
"151",0.59397
"152",0.88091
"153",0.61756
"154",0.59057
"155",0.00836
"156",0.0114
"157",0.12402
"158",0.79769
"159",0.24744
"160",0.04216
"161",0.68079
"162",0.52669
"163",0.65008
"164",0.00695
"165",0.32182
"166",0.92426
"167",0.71393
"168",0.71342
"169",0.94408
"170",0.97218
"171",0.70477
"172",0.55429
"173",0.47431
"174",0.59751
"175",0.57886
"176",0.97877
"177",0.46666
"178",0.88835
"179",0.01152
"180",0.01144
"181",0.65844
"182",0.6821
"183",0.23812
"184",0.42502
"185",0.58004
"186",0.01319
"187",0.8564
"188",0.28564
"189",0.2483
"190",0.89113
"191",0.34909
"192",0.54671
"193",0.43728
"194",0.6592
"195",0.7999
"196",0.15971
"197",0.66138
"198",0.35011
"199",0.48636
"200",0.79643
"201",0.30006
"202",0.68627
"203",0.2356
"204",0.64255
"205",0.08648
"206",0.52083
"207",0.19555
"208",0.46096
"209",0.6492
"210",0.96584
"211",0.71014
"212",0.39075
"213",0.95875
"214",0.85608
"215",0.72251
"216",0.86628
"217",0.82205
"218",0.68683
"219",0.41108
"220",0.97404
"221",0.08252
"222",0.91166
"223",0.06644
"224",0.69482
"225",0.81609
"226",0.18239
"227",0.61736
"228",0.66244
"229",0.31009
"230",0.54004
"231",0.02353
"232",0.07932
"233",0.52027
"234",0.75276
"235",0.12202
"236",0.68026
"237",0.16187
"238",0.60444
"239",0.8218
"240",0.88901
"241",0.26618
"242",0.1677
"243",0.79996
"244",0.59673
"245",0.34742
"246",0.95678
"247",0.0381
"248",0.91264
"249",0.29616
"250",0.45171
"251",0.43636
"252",0.43262
"253",0.78777
"254",0.53519
"255",0.53832
"256",0.26488
"257",0.5932
"258",0.24142
"259",0.99768
"260",0.29455
"261",0.9795
"262",0.35013
"263",0.93246
"264",0.41179
"265",0.32891
"266",0.57929
"267",0.80347
"268",0.13227
"269",0.29266
"270",0.20845
"271",0.9233
"272",0.0141
"273",0.8679
"274",0.66874
"275",0.90601
"276",0.36798
"277",0.30178
"278",0.08876
"279",0.3386
"280",0.8998
"281",0.99887
"282",0.42171
"283",0.16444
"284",0.31527
"285",0.88603
"286",0.49319
"287",0.85572
"288",0.20561
"289",0.00416
"290",0.96133
"291",0.80295
"292",0.21823
"293",0.21005
"294",0.52399
"295",0.77939
"296",0.15107
"297",0.08059
"298",0.35763
"299",0.32811
"300",0.59654
"301",0.84004
"302",0.36821
"303",0.24199
"304",0.90105
"305",0.20227
"306",0.23178
"307",0.63213
"308",0.73478
"309",0.42893
"310",0.64061
"311",0.092
"312",0.26135
"313",0.86087
"314",0.06913
"315",0.51613
"316",0.18774
"317",0.66678
"318",0.11219
"319",0.73148
"320",0.09391
"321",0.4307
"322",0.73408
"323",0.00026
"324",0.97582
"325",0.20275
"326",0.14344
"327",0.79278
"328",0.33038
"329",0.65512
"330",0.25535
"331",0.7573
"332",0.65587
"333",0.91724
"334",0.08294
"335",0.24404
"336",0.08621
"337",0.38478
"338",0.47511
"339",0.00066
"340",0.43333
"341",0.78741
"342",0.42027
"343",0.51428
"344",0.3158
"345",0.2489
"346",0.65987
"347",0.97378
"348",0.86217
"349",0.65496
"350",0.73595
"351",0.20451
"352",0.16265
"353",0.34505
"354",0.04686
"355",0.34362
"356",0.72927
"357",0.02125
"358",0.20956
"359",0.49261
"360",0.01622
"361",0.5172
"362",0.19606
"363",0.99541
"364",0.61006
"365",0.72262
"366",0.86105
"367",0.71966
"368",0.14698
"369",0.72572
"370",0.35666
"371",0.16015
"372",0.32441
"373",0.81589
"374",0.03913
"375",0.20095
"376",0.46951
"377",0.27959
"378",0.35596
"379",0.77834
"380",0.37036
"381",0.17051
"382",0.89056
"383",0.41735
"384",0.20076
"385",0.11199
"386",0.50195
"387",0.73882
"388",0.4472
"389",0.63444
"390",0.74217
"391",0.75054
"392",0.94704
"393",0.73251
"394",0.42263
"395",0.31538
"396",0.09692
"397",0.94133
"398",0.58713
"399",0.91612
"400",0.64847
"401",0.03955
"402",0.88356
"403",0.52942
"404",0.88094
"405",0.83061
"406",0.0344
"407",0.94845
"408",0.55036
"409",0.06356
"410",0.47303
"411",0.8037
"412",0.25315
"413",0.03686
"414",0.39649
"415",0.60376
"416",0.57299
"417",0.57887
"418",0.28676
"419",0.55593
"420",0.13601
"421",0.19969
"422",0.51883
"423",0.09596
"424",0.57247
"425",0.96283
"426",0.64099
"427",0.12046
"428",0.36408
"429",0.28853
"430",0.92393
"431",0.9249
"432",0.73493
"433",0.58763
"434",0.60784
"435",0.24272
"436",0.05589
"437",0.00971
"438",0.90112
"439",0.94475
"440",0.73466
"441",0.53625
"442",0.51414
"443",0.36809
"444",0.18577
"445",0.56369
"446",0.30306
"447",0.11152
"448",0.28246
"449",0.80179
"450",0.54473
"451",0.01369
"452",0.30508
"453",0.60239
"454",0.43173
"455",0.41074
"456",0.27414
"457",0.9375
"458",0.29592
"459",0.40967
"460",0.21522
"461",0.4066
"462",0.64347
"463",0.34588
"464",0.51183
"465",0.21669
"466",0.65467
"467",0.79934
"468",0.95325
"469",0.76711
"470",0.44622
"471",0.6179
"472",0.48001
"473",0.10359
"474",0.1865
"475",0.74089
"476",0.35847
"477",0.79894
"478",0.10537
"479",0.31357
"480",0.39408
"481",0.21765
"482",0.55287
"483",0.2327
"484",0.38617
"485",0.99104
"486",0.16687
"487",0.20248
"488",0.19598
"489",0.54479
"490",0.52027
"491",0.76512
"492",0.11963
"493",0.78748
"494",0.97837
"495",0.40029
"496",0.30439
"497",0.04292
"498",0.24098
"499",0.0225
"500",0.44891
"501",0.67726
"502",0.72518
"503",0.11868
"504",0.17175
"505",0.94273
"506",0.60578
"507",0.21845
"508",0.1952
"509",0.75488
"510",0.03145
"511",0.05659
"512",0.10543
"513",0.11621
"514",0.60093
"515",0.6476
"516",0.87358
"517",0.19181
"518",0.34403
"519",0.80785
"520",0.33258
"521",0.07492
"522",0.46704
"523",0.69223
"524",0.88352
"525",0.59457
"526",0.2266
"527",0.32167
"528",0.62537
"529",0.3048
"530",0.7689
"531",0.39233
"532",0.18877
"533",0.39512
"534",0.93904
"535",0.23254
"536",0.98465
"537",0.62257
"538",0.24998
"539",0.70312
"540",0.9993
"541",0.83575
"542",0.22612
"543",0.20097
"544",0.60569
"545",0.8822
"546",0.17538
"547",0.29865
"548",0.42491
"549",0.71347
"550",0.64615
"551",0.94352
"552",0.74128
"553",0.84571
"554",0.35407
"555",0.19216
"556",0.78173
"557",0.88636
"558",0.59474
"559",0.52929
"560",0.49417
"561",0.83411
"562",0.55217
"563",0.11037
"564",0.13223
"565",0.68022
"566",0.87155
"567",0.50442
"568",0.51973
"569",0.81008
"570",0.20598
"571",0.96403
"572",0.95606
"573",0.90233
"574",0.3378
"575",0.91168
"576",0.28787
"577",0.96939
"578",0.51544
"579",0.36929
"580",0.03836
"581",0.39979
"582",0.53976
"583",0.26713
"584",0.27579
"585",0.85189
"586",0.20173
"587",0.49244
"588",0.86154
"589",0.91528
"590",0.04626
"591",0.36613
"592",0.98127
"593",0.87795
"594",0.19752
"595",0.05354
"596",0.36305
"597",0.13459
"598",0.9532
"599",0.45907
"600",0.00099
"601",0.62254
"602",0.4226
"603",0.28404
"604",0.2771
"605",0.49264
"606",0.05471
"607",0.63209
"608",0.63666
"609",0.70022
"610",0.31767
"611",0.01118
"612",0.88345
"613",0.83923
"614",0.4274
"615",0.66389
"616",0.18407
"617",0.63847
"618",0.65956
"619",0.75046
"620",0.81691
"621",0.76874
"622",0.47559
"623",0.53844
"624",0.59153
"625",0.10245
"626",0.19063
"627",0.42586
"628",0.54358
"629",0.14455
"630",0.68749
"631",0.53213
"632",0.08724
"633",0.38767
"634",0.80372
"635",0.84014
"636",0.57505
"637",0.88017
"638",0.05267
"639",0.13185
"640",0.95463
"641",0.05429
"642",0.59461
"643",0.20831
"644",0.36183
"645",0.21544
"646",0.74032
"647",0.06458
"648",0.80734
"649",0.99853
"650",0.02449
"651",0.79217
"652",0.79834
"653",0.80729
"654",0.00118
"655",0.29785
"656",0.98852
"657",0.26775
"658",0.25623
"659",0.39247
"660",0.63595
"661",0.88404
"662",0.70472
"663",0.21802
"664",0.93428
"665",0.99144
"666",0.02912
"667",0.24868
"668",0.31644
"669",0.68853
"670",0.1273
"671",0.06055
"672",0.97016
"673",0.24536
"674",0.15229
"675",0.44884
"676",0.9029
"677",0.5344
"678",0.0476
"679",0.51459
"680",0.81289
"681",0.84254
"682",0.05074
"683",0.6158
"684",0.10108
"685",0.53151
"686",0.30081
"687",0.25308
"688",0.13438
"689",0.83903
"690",0.33069
"691",0.6829
"692",0.37258
"693",0.1033
"694",0.11045
"695",0.75246
"696",0.7389
"697",0.74564
"698",0.8785
"699",0.64212
"700",0.66373
"701",0.0032
"702",0.61008
"703",0.47127
"704",0.13856
"705",0.23924
"706",0.28332
"707",0.43286
"708",0.67582
"709",0.60998
"710",0.11851
"711",0.77628
"712",0.95044
"713",0.87934
"714",0.48611
"715",0.02991
"716",0.94813
"717",0.00335
"718",0.31114
"719",0.9896
"720",0.75307
"721",0.52037
"722",0.00129
"723",0.37693
"724",0.76078
"725",0.35555
"726",0.82083
"727",0.9911
"728",0.63666
"729",0.21204
"730",0.55668
"731",0.71781
"732",0.62071
"733",0.58573
"734",0.71163
"735",0.42022
"736",0.39531
"737",0.72397
"738",0.09957
"739",0.04633
"740",0.02444
"741",0.11477
"742",0.11508
"743",0.80065
"744",0.55097
"745",0.5018
"746",0.84237
"747",0.04148
"748",0.72633
