"","V1"
"250",0.00722
"251",0.03008
"252",0.07326
"253",0.01022
"254",0.02474
"255",0.00653
"256",0.00247
"257",0.01131
"258",0.09675
"259",0
"260",0.03666
"261",0.00027
"262",0.00215
"263",0.0053
"264",0.0118
"265",0.02443
"266",0.02108
"267",0.00682
"268",0.1354
"269",0.33391
"270",0.00177
"271",0.00019
"272",0.55717
"273",8e-04
"274",0.00361
"275",0.0071
"276",0.07532
"277",0.02375
"278",0.24091
"279",0.00626
"280",0.00081
"281",5e-05
"282",0.05955
"283",0.11811
"284",0.01562
"285",0.00535
"286",0.05467
"287",0.00163
"288",0.07619
"289",0.9188
"290",5e-05
"291",0.00153
"292",0.32903
"293",0.00181
"294",0.11268
"295",0.00971
"296",0.0288
"297",0.13371
"298",0.07596
"299",0.16821
"300",0.00385
"301",5e-05
"302",0.00505
"303",0.09949
"304",0.00039
"305",0.10271
"306",0.01894
"307",0.0614
"308",0.02845
"309",0.06686
"310",0.01765
"311",0.09065
"312",0.00533
"313",0.00352
"314",0.73145
"315",0.02999
"316",0.04168
"317",0.13975
"318",0.05602
"319",0.00086
"320",0.06414
"321",0.00277
"322",0.00866
"323",0.89009
"324",0.00041
"325",0.29556
"326",0.4525
"327",0.00416
"328",0.05773
"329",0.01743
"330",0.21131
"331",0.00526
"332",0.00444
"333",0.00067
"334",0.1451
"335",0.16367
"336",0.06965
"337",0.12593
"338",0.02455
"339",0.57503
"340",0.00853
"341",0.00622
"342",0.08655
"343",0.00068
"344",0.15455
"345",0.06684
"346",0.00992
"347",0.00016
"348",0.0026
"349",0.00191
"350",0.00803
"351",0.25939
"352",0.27173
"353",0.03849
"354",0.14617
"355",0.01007
"356",0.0024
"357",0.16474
"358",0.12221
"359",0.01833
"360",0.52637
"361",0.00887
"362",0.04668
"363",2e-05
"364",0.00583
"365",0.00524
"366",0.00487
"367",0.00104
"368",0.23194
"369",0.00038
"370",0.28802
"371",0.0667
"372",0.14176
"373",0.00212
"374",0.28991
"375",0.06737
"376",0.01652
"377",0.14129
"378",0.08045
"379",0.00089
"380",0.07645
"381",0.24068
"382",0.00095
"383",0.0204
"384",0.51904
"385",0.25898
"386",0.06752
"387",0.00016
"388",0.04794
"389",0.00096
"390",7e-04
"391",0.02068
"392",0.00205
"393",0.00277
"394",0.08924
"395",0.17331
"396",0.11116
"397",0.00385
"398",0.00307
"399",0.00435
"400",0.00635
"401",0.27516
"402",0.01117
"403",0.02751
"404",0.00388
"405",0.03844
"406",0.55921
"407",0.00185
"408",0.00876
"409",0.06884
"410",0.00338
"411",0.0118
"412",0.03998
"413",0.39999
"414",0.03982
"415",0.08598
"416",0.00595
"417",0.01728
"418",0.06856
"419",0.01648
"420",0.2283
"421",0.08119
"422",0.01998
"423",0.21491
"424",0.011
"425",0.00025
"426",0.01831
"427",0.25481
"428",0.06311
"429",0.00378
"430",0.00289
"431",0.00068
"432",0.00788
"433",0.02658
"434",0.11733
"435",0.22523
"436",0.58259
"437",0.27031
"438",0.00974
"439",0.00015
"440",0.00577
"441",0.00152
"442",0.1183
"443",0.02929
"444",0.02935
"445",0.0298
"446",0.02951
"447",0.08271
"448",0.17139
"449",0.00978
"450",0.00563
"451",0.61409
"452",0.0422
"453",0.04995
"454",0.1789
"455",0.04925
"456",0.00911
"457",0.00021
"458",0.05258
"459",0.0433
"460",0.25754
"461",0.08406
"462",0.00855
"463",0.12715
"464",0.00049
"465",0.21954
"466",0.01321
"467",0.0025
"468",0.00331
"469",0.00118
"470",0.05129
"471",0.00312
"472",0.03002
"473",0.45978
"474",0.0158
"475",0.00046
"476",0.0709
"477",0.0032
"478",0.02322
"479",0.01047
"480",0.1006
"481",0.08884
"482",0.00171
"483",0.07297
"484",0.14854
"485",0
"486",0.06363
"487",0.04012
"488",0.14559
"489",0.00393
"490",0.01866
"491",0.07021
"492",0.12421
"493",0.00061
"494",0.00032
"495",0.02486
"496",0.01037
"497",0.09499
"498",0.01461
"499",0.1952
"500",0.0304
"501",0.00444
"502",0.01104
"503",0.15081
"504",0.08987
"505",0.00034
"506",0.01134
"507",0.40598
"508",0.17585
"509",0.00047
"510",0.52697
"511",0.38609
"512",0.10257
"513",0.25822
"514",0.03992
"515",0.09597
"516",0.00836
"517",0.08777
"518",0.00245
"519",0.00557
"520",0.00629
"521",0.15294
"522",0.02556
"523",0.00723
"524",0.0015
"525",0.00724
"526",0.01336
"527",0.04423
"528",0.0057
"529",0.10846
"530",0.01773
"531",0.0111
"532",0.10371
"533",0.01462
"534",0.00063
"535",0.24432
"536",0.00035
"537",0.02771
"538",0.03343
"539",0.00305
"540",0
"541",5e-04
"542",0.03183
"543",0.06169
"544",0.00082
"545",0.00141
"546",0.23902
"547",0.00722
"548",0.03571
"549",0.0136
"550",0.00395
"551",0.00133
"552",0.00253
"553",0.00218
"554",0.02265
"555",0.30541
"556",0.00817
"557",3e-05
"558",0.00339
"559",0.00615
"560",0.06154
"561",0.01127
"562",0.11277
"563",0.22477
"564",0.1204
"565",0.0089
"566",0.00226
"567",0.0134
"568",0.1669
"569",7e-05
"570",0.01112
"571",0
"572",0.00147
"573",0.00018
"574",0.05537
"575",0.00279
"576",0.25641
"577",0.00349
"578",0.01049
"579",0.10938
"580",0.34515
"581",0.03844
"582",0.01904
"583",0.09515
"584",0.25563
"585",0.00064
"586",0.03817
"587",0.01236
"588",0.00045
"589",3e-05
"590",0.36144
"591",0.00343
"592",4e-04
"593",0.01138
"594",0.09836
"595",0.61301
"596",0.04882
"597",0.05926
"598",0.00962
"599",0.06277
"600",0.30542
"601",8e-04
"602",0.15089
"603",0.0532
"604",0.1968
"605",0.00808
"606",0.45371
"607",0.00733
"608",0.00017
"609",0.07571
"610",0.0051
"611",0.52792
"612",0.00302
"613",0.00597
"614",0.00656
"615",0.00379
"616",0.21408
"617",0.00984
"618",0.02522
"619",0.00868
"620",0.02068
"621",9e-05
"622",0.00035
"623",0.01762
"624",0.05696
"625",0.0848
"626",0.03475
"627",0.07545
"628",0.02747
"629",0.10561
"630",0.02195
"631",0.0266
"632",0.19968
"633",0.01617
"634",0.00218
"635",0.00021
"636",0.0981
"637",0.00069
"638",0.48348
"639",0.03339
"640",2e-05
"641",0.45624
"642",0.01126
"643",0.16608
"644",0.0184
"645",0.00867
"646",0.00146
"647",0.18397
"648",0.00055
"649",0
"650",0.394
"651",0.01147
"652",0.00209
"653",0.00544
"654",0.6334
"655",0.15352
"656",4e-04
"657",0.15452
"658",0.16306
"659",0.04904
"660",0.00204
"661",0.00353
"662",0.01666
"663",0.05778
"664",2e-04
"665",4e-05
"666",0.29304
"667",0.01857
"668",0.25135
"669",0.00425
"670",0.24994
"671",0.0351
"672",0
"673",0.02464
"674",0.44472
"675",0.01413
"676",0.00156
"677",0.05989
"678",0.4842
"679",0.06123
"680",0.00945
"681",0.00117
"682",0.11645
"683",0.01465
"684",0.16004
"685",0.00166
"686",0.01101
"687",0.06619
"688",0.1203
"689",0.00355
"690",0.00746
"691",0.00642
"692",0.19286
"693",0.35249
"694",0.0546
"695",0.02403
"696",0.00069
"697",0.05478
"698",0.00332
"699",0.05149
"700",0.04533
"701",0.09145
"702",0.05185
"703",0.01286
"704",0.02048
"705",0.07007
"706",0.09623
"707",0.02054
"708",0.01109
"709",0.00097
"710",0.32577
"711",0.01105
"712",0.00426
"713",0.00792
"714",0.11131
"715",0.43922
"716",8e-05
"717",0.58837
"718",0.0635
"719",7e-05
"720",0.01602
"721",0.08807
"722",0.60309
"723",0.0047
"724",0.02167
"725",4e-04
"726",0.00459
"727",2e-05
"728",0.00561
"729",0.19658
"730",0.08436
"731",0.00509
"732",0.06239
"733",0.04024
"734",0.02017
"735",0.00892
"736",0.1406
"737",0.02128
"738",0.14295
"739",0.18525
"740",0.33565
"741",0.00503
"742",0.14458
"743",0.00135
"744",0.03916
"745",0.04547
"746",0.00159
"747",0.21583
"748",0.01449
"749",0.11088
"750",0.04565
"751",0.04314
"752",0.04068
"753",0.08597
"754",0.01908
"755",0.00793
"756",0.00042
"757",0.17202
"758",0.02803
"759",0.00279
"760",0.41917
"761",0.26658
"762",0.00031
"763",0.00328
"764",0.19047
"765",0.00056
"766",0.00162
"767",0.02731
"768",0.09666
"769",0.01099
"770",0.17851
"771",0.01061
"772",0.00033
"773",0.00019
"774",0.00013
"775",0.01032
"776",0.00192
"777",0.00231
"778",0.01111
"779",0.01315
"780",0.00134
"781",0.00112
"782",0.0314
"783",0.00051
"784",0.00217
"785",0.3627
"786",0.00108
"787",0.28157
"788",0.28771
"789",0.15516
"790",0.10827
"791",0.00879
"792",0.14027
"793",0.00242
"794",0.06516
"795",0.00014
"796",0.02685
"797",0.26674
"798",0.00215
"799",0.1573
"800",0.0013
"801",0.00747
"802",0.02158
"803",0.01529
"804",0.00094
"805",0.00446
"806",0.47212
"807",0.00291
"808",0.44127
"809",0.0574
"810",0.11665
"811",0.00054
"812",0.00717
"813",0.02992
"814",0.23301
"815",0.00246
"816",0.06664
"817",0.02697
"818",0.00049
"819",0.01594
"820",0.00598
"821",0.05747
"822",0.01541
"823",0.06942
"824",0.03351
"825",0.01936
"826",0.08161
"827",0.19095
"828",0.32217
"829",0.00046
"830",0.06956
"831",0.00373
"832",0.32452
"833",0.22997
"834",1e-05
"835",0.01988
"836",0.63366
"837",0.00086
"838",0.00627
"839",0.00835
"840",0.01377
"841",0.00082
"842",0.03011
"843",0.32083
"844",0.19345
"845",0.09105
"846",0.08993
"847",0.04215
"848",0.00036
"849",0.0123
"850",0.05209
"851",0.00913
"852",0.00286
"853",0.39378
"854",0.02151
"855",0.20195
"856",0.16012
"857",0.30273
"858",0.00166
"859",0.38951
"860",0.0914
"861",0.02389
"862",0.08366
"863",0.01378
"864",0.08262
"865",0.12951
"866",0.00817
"867",0.03079
"868",0.35911
"869",0.1418
"870",0.01509
"871",0.11477
"872",0.18592
"873",0.03998
"874",0.00074
"875",0.10559
"876",0.00243
"877",0.00437
"878",0.00029
"879",0.01619
"880",0.03058
"881",0.25406
"882",0.01021
"883",0.1556
"884",0.04783
"885",0.01106
"886",0.00034
"887",0.03776
"888",0.63669
"889",0.04354
"890",0.06209
"891",0.03907
"892",0.04404
"893",0.08662
"894",0.18144
"895",8e-05
"896",0.0076
"897",0.00826
"898",0.01151
"899",0.02632
"900",5e-04
"901",0.05876
"902",0.00111
"903",0.0101
"904",0.06605
"905",0.01592
"906",7e-05
"907",0.00135
"908",0.04486
"909",0.14342
"910",0.41088
"911",0.12286
"912",0.00684
"913",0.01804
"914",0.07003
"915",0.00492
"916",0.00083
"917",0.16021
"918",0.13273
"919",0.3417
"920",0.05701
"921",0.09814
"922",0.00796
"923",0.00164
"924",0.00098
"925",0.23375
"926",0.04613
"927",0.01959
"928",0.10872
"929",3e-05
"930",0.13399
"931",0.38138
"932",0.03785
"933",0.00441
"934",0.21188
"935",0.02343
"936",0.08552
"937",0.00727
"938",0.05365
"939",0.02311
"940",0.00735
"941",0.00177
"942",0.02909
"943",0.17455
"944",0.00511
"945",0.00011
"946",0.37581
"947",0.02502
"948",0.10741
"949",0.00558
"950",0.05365
"951",0.0122
"952",0.01849
"953",0.06822
"954",0.01669
"955",0.0275
"956",0.5472
"957",0.04246
"958",0.58638
"959",0.58955
"960",0.24014
"961",0.19051
"962",0.00498
"963",0.00798
"964",0.29499
"965",0.08578
"966",0.117
"967",2e-05
"968",0.04908
"969",0.0017
"970",0.12351
"971",1e-05
"972",0.06296
"973",0.12922
"974",0.0422
"975",1e-05
"976",0.03799
"977",0.21995
"978",0.00034
"979",0.03065
"980",0.62169
"981",0.07608
"982",0.30083
"983",0.0039
"984",0.00062
"985",0.03177
"986",0.00638
"987",0.03466
"988",0.03177
"989",0.12985
"990",0.00095
"991",0.10236
"992",0.00607
"993",0.097
"994",0.03661
"995",0.04876
"996",0.05552
"997",0.00241
"998",0.02244
"999",0.13096
"1000",4e-04
