"","V1"
"1",0.44833
"2",0.17477
"3",0.55991
"4",0.17385
"5",0.57381
"6",0.41545
"7",0.23545
"8",0.04484
"9",0.42635
"10",0.44242
"11",0.11147
"12",0.63788
"13",0.69167
"14",0.6603
"15",0.9341
"16",0.36551
"17",0.138
"18",0.00867
"19",0.00745
"20",0.13045
"21",0.03775
"22",0.20109
"23",0.56673
"24",0.55328
"25",0.35099
"26",0.2963
"27",0.52729
"28",0.02705
"29",0.4047
"30",0.24018
"31",0.67333
"32",0.79964
"33",0.07121
"34",0.34519
"35",0.45688
"36",0.93149
"37",0.48907
"38",0.47836
"39",0.44712
"40",0.01623
"41",0.11742
"42",0.22018
"43",0.42827
"44",0.46638
"45",0.51213
"46",0.28833
"47",0.7424
"48",0.49103
"49",0.65924
"50",0.69537
"51",0.52625
"52",0.01948
"53",0.16829
"54",0.88651
"55",0.2624
"56",0.01928
"57",0.03308
"58",0.51273
"59",0.79169
"60",0.06802
"61",0.8457
"62",0.13126
"63",0.24062
"64",0.87637
"65",0.61199
"66",0.75248
"67",0.38808
"68",0.39233
"69",0.58258
"70",0.55701
"71",0.00491
"72",0.57684
"73",0.11309
"74",0.36844
"75",0.07067
"76",0.34531
"77",0.04594
"78",0.15749
"79",0.13038
"80",0.73734
"81",0.71202
"82",0.60633
"83",0.13102
"84",0.24444
"85",0.00464
"86",0.52246
"87",0.88358
"88",0.18541
"89",0.39875
"90",0.0574
"91",0.13612
"92",0.16683
"93",0.27656
"94",0.23418
"95",0.73649
"96",0.11319
"97",0.43254
"98",0.65593
"99",0.03566
"100",0.09716
"101",0.04337
"102",0.19323
"103",0.08661
"104",0.21229
"105",0.51997
"106",0.81924
"107",0.10116
"108",0.38896
"109",0.61796
"110",0.25976
"111",0.70411
"112",0.20365
"113",0.08873
"114",0.72904
"115",0.08598
"116",0.05998
"117",0.1448
"118",0.04963
"119",0.00409
"120",0.07979
"121",0.87389
"122",0.33393
"123",0.28091
"124",0.56985
"125",0.07307
"126",0.08109
"127",0.37756
"128",0.31318
"129",0.97623
"130",0.37716
"131",0.48739
"132",0.18444
"133",0.8588
"134",0.22385
"135",0.37074
"136",0.57004
"137",0.61092
"138",0.64537
"139",0.26323
"140",0.21805
"141",0.02367
"142",0.04264
"143",0.46547
"144",0.64387
"145",0.32313
"146",0.16999
"147",0.61906
"148",0.39267
"149",0.79202
"150",0.79038
"151",0.44246
"152",0.41464
"153",0.50843
"154",0.06403
"155",0.56184
"156",0.15655
"157",0.67165
"158",0.58478
"159",0.54213
"160",0.36159
"161",0.45801
"162",0.32268
"163",0.21188
"164",0.09789
"165",0.03614
"166",0.05134
"167",0.84418
"168",0.70834
"169",0.18967
"170",0.17031
"171",0.2788
"172",0.93637
"173",0.34306
"174",0.58414
"175",0.30859
"176",0.88195
"177",0.46404
"178",0.60678
