"","V1"
"401",0.66938
"402",0.03242
"403",0.04794
"404",0.03112
"405",0.05005
"406",0.90694
"407",0.01123
"408",0.13126
"409",0.3815
"410",0.11825
"411",0.06771
"412",0.17696
"413",0.78505
"414",0.1379
"415",0.22694
"416",0.0844
"417",0.06647
"418",0.26963
"419",0.11491
"420",0.6446
"421",0.45316
"422",0.32117
"423",0.42665
"424",0.07477
"425",0.00247
"426",0.22866
"427",0.61095
"428",0.20818
"429",0.07403
"430",0.02596
"431",0.00472
"432",0.09767
"433",0.06941
"434",0.16743
"435",0.31394
"436",0.84717
"437",0.79223
"438",0.05671
"439",0.00165
"440",0.18986
"441",0.02723
"442",0.22464
"443",0.11829
"444",0.17883
"445",0.20442
"446",0.38744
"447",0.25389
"448",0.42356
"449",0.04713
"450",0.13841
"451",0.85608
"452",0.19401
"453",0.14874
"454",0.25492
"455",0.39107
"456",0.25989
"457",0.00196
"458",0.36549
"459",0.24377
"460",0.47734
"461",0.23596
"462",0.06597
"463",0.49803
"464",0.00123
"465",0.38702
"466",0.17891
"467",0.01995
"468",0.0156
"469",0.06442
"470",0.18786
"471",0.00759
"472",0.20729
"473",0.68296
"474",0.06656
"475",0.03411
"476",0.3403
"477",0.01909
"478",0.56236
"479",0.15837
"480",0.26189
"481",0.28706
"482",0.06583
"483",0.42237
"484",0.42777
"485",0
"486",0.38935
"487",0.1851
"488",0.50035
"489",0.0574
"490",0.07464
"491",0.16454
"492",0.43244
"493",0.05771
"494",0.00237
"495",0.20062
"496",0.08941
"497",0.53295
"498",0.06271
"499",0.80978
"500",0.21757
"501",0.03415
"502",0.0671
"503",0.43623
"504",0.40836
"505",0.00202
"506",0.11401
"507",0.69143
"508",0.32501
"509",0.0456
"510",0.7019
"511",0.61732
"512",0.53034
"513",0.39079
"514",0.0752
"515",0.19543
"516",0.04308
"517",0.23313
"518",0.06049
"519",0.02528
"520",0.20198
"521",0.45391
"522",0.21139
"523",0.13148
"524",0.01025
"525",0.12055
"526",0.34226
"527",0.24233
"528",0.05435
"529",0.26841
"530",0.05429
"531",0.17986
"532",0.45254
"533",0.0764
"534",0.00312
"535",0.4985
"536",0.00266
"537",0.16717
"538",0.24511
"539",0.05391
"540",1e-05
"541",0.0218
"542",0.30773
"543",0.44515
"544",0.01021
"545",0.01074
"546",0.52097
"547",0.26982
"548",0.15545
"549",0.09306
"550",0.03939
"551",0.00751
"552",0.07294
"553",0.01
"554",0.19321
"555",0.45105
"556",0.04017
"557",0.00051
"558",0.09538
"559",0.09336
"560",0.22312
"561",0.04402
"562",0.18824
"563",0.5745
"564",0.60201
"565",0.03894
"566",0.01907
"567",0.07029
"568",0.18179
"569",0.00177
"570",0.1291
"571",2e-05
"572",0.01346
"573",0.00455
"574",0.21421
"575",0.01755
"576",0.37249
"577",0.02104
"578",0.14207
"579",0.23624
"580",0.75667
"581",0.09183
"582",0.03546
"583",0.53502
"584",0.35409
"585",0.03329
"586",0.33691
"587",0.0852
"588",0.00366
"589",0.00343
"590",0.61096
"591",0.06554
"592",0.00107
"593",0.04633
"594",0.38386
"595",0.76338
"596",0.25533
"597",0.42282
"598",0.02511
"599",0.10259
"600",0.89071
"601",0.02701
"602",0.44809
"603",0.2907
"604",0.38683
"605",0.10656
"606",0.84763
"607",0.0991
"608",0.00332
"609",0.21168
"610",0.12419
"611",0.74161
"612",0.02888
"613",0.04571
"614",0.10643
"615",0.1495
"616",0.46373
"617",0.10494
"618",0.07487
"619",0.15168
"620",0.10173
"621",0.0067
"622",0.06575
"623",0.097
"624",0.22874
"625",0.70779
"626",0.22871
"627",0.17683
"628",0.21104
"629",0.63505
"630",0.17335
"631",0.14855
"632",0.6467
"633",0.05753
"634",0.01584
"635",0.00715
"636",0.2363
"637",0.01934
"638",0.80761
"639",0.40695
"640",0.00109
"641",0.74025
"642",0.12645
"643",0.44645
"644",0.19234
"645",0.15461
