"","V1"
"1",0.000427722930908203
"2",0.000266760587692261
"3",0.00960540771484376
"4",0.00128841400146485
"5",0.0022125244140625
"6",7.82608985900879e-05
"7",4.02331352233887e-07
"8",0.00845026969909669
"9",7.82608985900879e-05
"10",0.00217175483703613
"11",0.0006561279296875
"12",0.0133018493652344
"13",0.0384063720703125
"14",2.46167182922364e-05
"15",0.00217175483703613
"16",0.00015537440776825
"17",0.00845026969909669
"18",5.48362731933593e-06
"19",0.0391769409179688
"20",0.000273056328296662
"21",0.000138580799102783
"22",9.71555709838869e-06
"23",7.6834112405777e-09
"24",0.0011749267578125
"25",0.00015537440776825
"26",5.46430237591267e-06
"27",1.37202441692353e-05
"28",0.000364303588867188
"29",0.00015537440776825
"30",0.000266760587692261
"31",0.0011749267578125
"32",0.00296230614185333
"33",0.000744819641113282
"34",0.00845026969909669
"35",0.0001624571159482
"36",2.82377004623414e-06
"37",0.000744819641113282
"38",0.0001624571159482
"39",0.0011749267578125
"40",0.000273056328296662
"41",0.00296230614185333
"42",0.0006561279296875
"43",0.0046776533126831
"44",0.000244140625
"45",0.000364303588867188
"46",3.30209732055664e-05
"47",0.00075685977935791
"48",7.82608985900879e-05
"49",0.00845026969909669
"50",0.0144796371459961
"51",0.000455260276794433
"52",2.98023223876953e-08
"53",0.00296230614185333
"54",0.0037689208984375
"55",0.000771939754486083
"56",3.30209732055664e-05
"57",0.000273056328296662
"58",0.00590896606445313
"59",1.79409980773926e-05
"60",0.017578125
"61",0.000138580799102783
"62",1.79409980773926e-05
"63",0.008062400855124
"64",0.0001624571159482
"65",0.0319573283195496
"66",0.140520757529885
"67",4.02331352233887e-07
"68",5.48362731933593e-06
"69",0.000771939754486083
"70",7.82608985900879e-05
"71",1.49011611938477e-06
"72",0.000744819641113282
"73",6.05583190917968e-05
"74",0.0113279223442078
"75",0.00957864522933959
"76",0.00129973888397217
"77",7.82608985900879e-05
"78",0.000456117093563081
"79",0.00185958296060562
"80",0.0001624571159482
"81",0.00128841400146485
"82",2.08616256713868e-07
"83",1.79409980773926e-05
"84",1.37202441692353e-05
"85",5.24520874023439e-06
"86",0.00075685977935791
"87",0.000201225280761719
"88",7.24792480468751e-05
"89",4.21516597270966e-06
"90",3.30209732055664e-05
"91",0.00075685977935791
"92",0.000744819641113282
"93",0.000427722930908203
"94",0.00128841400146485
"95",1.51619315147401e-06
"96",0.00590896606445313
"97",0.0022125244140625
"98",0.00845026969909669
"99",0.0717315673828125
"100",0.00129973888397217
"101",0.00129973888397217
"102",0.00330537557601929
"103",8.99955630302432e-05
"104",0.0037689208984375
"105",0.00105120078660548
"106",4.39882278442383e-05
"107",0.0377593487501145
"108",0.00330537557601929
"109",6.05583190917968e-05
"110",0.0946235656738281
"111",0.00960540771484376
"112",0.000273056328296662
"113",0.0133018493652344
"114",0.00217175483703613
"115",0.000201225280761719
"116",0.00531101226806641
"117",0.000266760587692261
"118",0.00676549342460932
"119",1.79409980773926e-05
"120",0.00406502932310104
"121",0.000244140625
"122",0.000455260276794433
"123",0.132465448230505
"124",0.00015537440776825
"125",0.000266760587692261
"126",0.00128841400146485
"127",4.33996319770814e-07
"128",0.00129973888397217
"129",0.000110626220703125
"130",0.000410697655752302
"131",0.00296230614185333
"132",0.000244140625
"133",0.000455260276794433
"134",2.82377004623414e-06
"135",0.0106353759765625
"136",0.00124695897102356
"137",0.08978271484375
"138",0.000266760587692261
"139",0.588098526000976
"140",0.00731664896011352
"141",3.814697265625e-05
"142",0.00960540771484376
"143",0.00531101226806641
"144",0.00960540771484376
"145",4.21516597270966e-06
"146",1.08033418655396e-07
"147",4.39882278442383e-05
"148",1.37202441692353e-05
"149",0.00957864522933959
"150",5.24520874023439e-06
"151",0.00075685977935791
"152",9.71555709838869e-06
"153",0.0022125244140625
"154",7.82608985900879e-05
"155",0.000744819641113282
"156",0.00128841400146485
"157",5.24520874023439e-06
"158",2.08616256713868e-07
"159",3.08244489133358e-06
"160",0.000771939754486083
"161",0.000438955146819354
"162",0.000455260276794433
"163",0.00128841400146485
"164",0.0245208740234375
"165",0.000364303588867188
"166",1.37202441692353e-05
"167",4.39882278442383e-05
"168",0.00124695897102356
"169",0.00350018334574998
"170",0.00845026969909669
"171",0.00203865766525268
"172",0.000266760587692261
"173",0.000771939754486083
"174",5.18579035997392e-05
"175",2.31433659791947e-07
"176",9.71555709838869e-06
"177",0.00359869003295899
"178",7.24792480468751e-05
"179",2.82377004623414e-06
"180",0.0262393951416016
"181",0.00359869003295899
"182",0.000427722930908203
"183",0.0001624571159482
"184",0.00330537557601929
"185",0.00217175483703613
"186",1.08033418655396e-07
"187",9.71555709838869e-06
"188",0.000273056328296662
"189",4.39882278442383e-05
"190",0.0046776533126831
"191",0.000455260276794433
"192",0.000266760587692261
"193",0.00590896606445313
"194",0.0262393951416016
"195",0.0216426253318787
"196",5.58793544769288e-08
"197",7.82608985900879e-05
"198",0.00129973888397217
"199",0.000266760587692261
"200",2.86102294921875e-06
"201",0.0319573283195496
"202",0.00359869003295899
"203",0.0206947326660156
"204",3.30209732055664e-05
"205",3.30209732055664e-05
"206",0.000455260276794433
"207",0.000744819641113282
"208",7.24792480468751e-05
"209",0.000455260276794433
"210",3.30209732055664e-05
"211",0.0001624571159482
"212",0.000455260276794433
"213",0.0206947326660156
"214",0.00203865766525268
"215",1.51619315147401e-06
"216",8.99955630302432e-05
"217",0.0144796371459961
"218",1.69766135513783e-05
"219",0.000244140625
"220",0.00330537557601929
"221",0.000715453177690508
"222",7.61821866035465e-06
"223",0.00185958296060562
"224",0.0006561279296875
"225",4.02331352233887e-07
"226",0.00531101226806641
"227",0.0757948160171509
"228",0.00359869003295899
"229",0.000273056328296662
"230",9.71555709838869e-06
"231",0.00129973888397217
"232",0.0037689208984375
"233",0.000138580799102783
"234",0.000715453177690508
"235",0.000162031734362245
"236",0.000201225280761719
"237",0.0037689208984375
"238",1.49011611938477e-06
"239",0.00015537440776825
"240",0.000244140625
"241",7.82608985900879e-05
"242",0.00124695897102356
"243",5.46430237591267e-06
"244",0.0022125244140625
"245",0.00075685977935791
"246",1.79409980773926e-05
"247",0.0216426253318787
"248",3.30209732055664e-05
"249",0.0144796371459961
"250",0.000110626220703125
"251",0.008062400855124
"252",1.37202441692353e-05
"253",0.0946235656738281
"254",0.00203865766525268
"255",0.0046776533126831
"256",0.00203865766525268
"257",0.000455260276794433
"258",2.9738061130047e-05
"259",3.30209732055664e-05
"260",0.00406502932310104
"261",1.08033418655396e-07
"262",5.18579035997392e-05
"263",0.00203865766525268
"264",0.0319573283195496
"265",0.000273056328296662
"266",5.18579035997392e-05
"267",1.37202441692353e-05
"268",0.048126220703125
"269",3.30209732055664e-05
"270",0.00129973888397217
"271",0.000427722930908203
"272",4.02331352233887e-07
"273",2.46167182922364e-05
"274",0.000138580799102783
"275",0.00196658651111648
"276",0.0206947326660156
"277",6.05583190917968e-05
"278",0.00129973888397217
"279",0.000744819641113282
"280",9.6097588539124e-05
"281",0.000438955146819354
"282",0.000201225280761719
"283",5.48362731933593e-06
"284",5.96046447753907e-08
"285",0.0173448324203491
"286",5.18579035997392e-05
"287",0.00203865766525268
"288",0.000455260276794433
"289",0.00531101226806641
"290",0.00296230614185333
"291",0.000266760587692261
"292",0.043579276651144
"293",0.000201225280761719
"294",0.00128841400146485
"295",0.00129973888397217
"296",0.105056762695313
"297",0.000427722930908203
"298",0.00296230614185333
"299",0.0001624571159482
"300",0.000771939754486083
"301",4.39882278442383e-05
"302",0.00075685977935791
"303",0.0173448324203491
"304",0.00960540771484376
"305",0.000110626220703125
"306",0.00627047568559646
"307",0.00531101226806641
"308",0.00217175483703613
"309",9.65059734880925e-06
"310",0.000201225280761719
"311",0.0064697265625
"312",1.37202441692353e-05
"313",0.00627047568559646
"314",0.000273056328296662
"315",0.000110626220703125
"316",0.0001624571159482
"317",0.0106353759765625
"318",1.04904174804687e-05
"319",0.000138580799102783
"320",0.000266760587692261
"321",0.0002593994140625
"322",0.000455260276794433
"323",7.7486038208008e-07
"324",0.00124695897102356
"325",0.000771939754486083
"326",0.0001373291015625
"327",0.000201225280761719
"328",0.00128841400146485
"329",0.00359869003295899
"330",0.000456117093563081
"331",0.0317840576171875
"332",0.00129973888397217
"333",0.00185958296060562
"334",9.6097588539124e-05
"335",0.000771939754486083
"336",0.331811904907227
"337",0.00124695897102356
"338",4.39882278442383e-05
"339",8.12113285064698e-07
"340",0.043579276651144
"341",0.0843187719583512
"342",1.19209289550781e-07
"343",0.0133018493652344
"344",1.49011611938477e-06
"345",7.7486038208008e-07
"346",0.0006561279296875
"347",8.12113285064698e-07
"348",0.00115785002708435
"349",1.04773789644242e-09
"350",8.99955630302432e-05
"351",0.000138580799102783
"352",1.51619315147401e-06
"353",0.00124695897102356
"354",0.000244140625
"355",0.00217175483703613
"356",0.00124695897102356
"357",0.00359869003295899
"358",0.00731664896011352
"359",0.000771939754486083
"360",0.000427722930908203
"361",0.000427722930908203
"362",0.000410697655752302
"363",0.000744819641113282
"364",2.82377004623414e-06
"365",0.000201225280761719
"366",5.48362731933593e-06
"367",2.82377004623414e-06
"368",4.39882278442383e-05
"369",5.24520874023439e-06
"370",0.000456117093563081
"371",0.131587982177734
"372",0.00359869003295899
"373",2.88709998130799e-08
"374",0.000266760587692261
"375",0.0835342407226563
"376",0.00128841400146485
"377",0.0020904541015625
"378",0.000715453177690508
"379",8.99955630302432e-05
"380",0.00015537440776825
"381",0.0022125244140625
"382",0.0245208740234375
"383",2.86102294921875e-06
"384",8.99955630302432e-05
"385",0.0391769409179688
"386",3.71376518160105e-06
"387",0.00359869003295899
"388",0.00124695897102356
"389",0.0216426253318787
"390",0.00115785002708435
"391",1.69766135513783e-05
"392",0.000410697655752302
"393",0.00203865766525268
"394",0.00015537440776825
"395",0.00015537440776825
"396",8.12113285064698e-07
"397",0.000455260276794433
"398",1.9073486328125e-06
"399",1.79409980773926e-05
"400",0.000427722930908203
"401",1.49011611938477e-08
"402",7.82608985900879e-05
"403",9.53674316406249e-07
"404",5.48362731933593e-06
"405",0.00406502932310104
"406",6.05583190917968e-05
"407",8.12113285064698e-07
"408",0.0216426253318787
"409",7.7486038208008e-07
"410",0.0178490690886974
"411",6.05583190917968e-05
"412",2.9738061130047e-05
"413",0.105056762695313
"414",0.0317840576171875
"415",0.0717315673828125
"416",0.0216426253318787
"417",0.000110626220703125
"418",0.00731664896011352
"419",0.0006561279296875
"420",9.71555709838869e-06
"421",0.000266760587692261
"422",0.000455260276794433
"423",0.000110626220703125
"424",0.00015537440776825
"425",0.000427722930908203
"426",5.24520874023439e-06
"427",0.0022125244140625
"428",5.48362731933593e-06
"429",0.000244140625
"430",8.12113285064698e-07
"431",0.00129973888397217
"432",0.0046776533126831
"433",5.24520874023439e-06
"434",0.000771939754486083
"435",0.00296230614185333
"436",4.39882278442383e-05
"437",3.30209732055664e-05
"438",0.0022125244140625
"439",1.69766135513783e-05
"440",3.0517578125e-05
"441",0.0173448324203491
"442",0.000138580799102783
"443",0.000266760587692261
"444",0.0175410166848451
"445",4.39882278442383e-05
"446",7.82608985900879e-05
"447",0.00124695897102356
"448",2.86102294921875e-06
"449",7.82608985900879e-05
"450",0.00531101226806641
"451",0.000110626220703125
"452",0.00124695897102356
"453",5.24520874023439e-06
"454",7.61821866035465e-06
"455",0.240341186523438
"456",0.00359869003295899
"457",0.00330537557601929
"458",0.000427722930908203
"459",0.000244140625
"460",0.000266760587692261
"461",2.82377004623414e-06
"462",9.71555709838869e-06
"463",0.00015537440776825
"464",2.08616256713868e-07
"465",0.00731664896011352
"466",1.49011611938477e-08
"467",0.000438955146819354
"468",0.0206947326660156
"469",0.0261194929480553
"470",0.0011749267578125
"471",9.65059734880925e-06
"472",0.00330537557601929
"473",0.0133018493652344
"474",0.000201225280761719
"475",0.0391769409179688
"476",4.39882278442383e-05
"477",2.46167182922364e-05
"478",0.00015537440776825
"479",0.00957864522933959
"480",0.0757948160171509
"481",0.0011749267578125
"482",2.00271606445312e-05
"483",0.0063629150390625
"484",1.69766135513783e-05
"485",4.39882278442383e-05
"486",0.0001373291015625
"487",8.99955630302432e-05
"488",0.00128841400146485
"489",0.000744819641113282
"490",0.00731664896011352
"491",0.0026114396750927
"492",1.27800740301609e-06
"493",0.000455260276794433
"494",7.82608985900879e-05
"495",4.39882278442383e-05
"496",0.0262393951416016
"497",0.00217175483703613
"498",0.000162031734362245
"499",0.000266760587692261
"500",0.00124695897102356
"501",0.000110626220703125
"502",0.00124695897102356
"503",4.39882278442383e-05
"504",2.82377004623414e-06
"505",0.00015537440776825
"506",0.000273056328296662
"507",0.000455260276794433
"508",3.83006408810616e-07
