"","V1"
"1",0.51042
"2",0.19714
"3",0.52546
"4",0.45856
"5",0.25864
"6",0.65191
"7",0.21547
"8",0.77491
"9",0.34891
"10",0.72066
"11",0.78235
"12",0.16965
"13",0.0856
"14",0.90612
"15",0.43711
"16",0.62679
"17",0.55143
"18",0.93374
"19",0.58198
"20",0.48018
"21",0.53262
"22",0.71667
"23",0.69042
"24",0.50116
"25",0.88043
"26",0.70143
"27",0.15014
"28",0.62058
"29",0.69465
"30",0.88887
"31",0.39459
"32",0.75999
"33",0.01679
"34",0.88956
"35",0.81425
"36",0.44286
"37",0.76294
"38",0.09115
"39",0.23445
"40",0.03292
"41",0.98182
"42",0.02174
"43",0.50648
"44",0.70565
"45",0.10198
"46",0.66148
"47",0.73981
"48",0.76553
"49",0.26317
"50",0.56353
"51",0.15732
"52",0.76047
"53",0.82603
"54",0.3436
"55",0.24673
"56",0.23724
"57",0.45088
"58",0.80292
"59",0.97215
"60",0.19465
"61",0.59481
"62",0.02575
"63",0.01865
"64",0.47078
"65",0.72741
"66",0.34166
"67",0.66235
"68",0.89369
"69",0.28427
"70",0.06515
"71",0.17878
"72",0.63956
"73",0.99089
"74",0.52166
"75",0.14693
"76",0.19421
"77",0.35027
"78",0.77783
"79",0.72873
"80",0.49624
"81",0.31545
"82",0.78209
"83",0.81197
"84",0.44752
"85",0.28604
"86",0.40691
"87",0.2898
"88",0.34174
"89",0.98218
"90",0.69183
"91",0.86744
"92",0.66335
"93",0.88329
"94",0.85212
"95",0.6771
"96",0.09283
"97",0.91774
"98",0.26946
"99",0.02573
"100",0.25311
"101",0.00652
"102",0.78202
"103",0.82234
"104",0.5202
"105",0.29779
"106",0.98606
"107",0.88914
"108",0.96088
"109",0.8576
"110",0.9991
"111",0.37848
"112",0.0025
"113",0.42372
"114",0.41313
"115",0.37163
"116",0.03502
"117",0.0138
"118",0.21798
"119",0.06867
"120",0.64044
"121",0.66772
"122",0.22804
"123",0.34607
"124",0.64519
"125",0.18132
"126",0.04429
"127",0.10869
"128",0.74666
"129",0.02041
"130",0.86042
"131",0.61114
"132",0.34645
"133",0.85703
"134",0.52197
"135",0.69975
"136",0.77316
"137",0.63839
"138",0.82098
"139",0.09068
"140",0.92322
"141",0.90187
"142",0.39546
"143",0.20331
"144",0.60742
"145",0.76153
"146",0.11943
"147",0.69779
"148",0.35921
"149",0.2083
"150",0.29052
