"","V1"
"1",0.00153
"2",1e-04
"3",0
"4",0.00043
"5",0.00027
"6",0.00017
"7",0.00011
"8",0.00024
"9",0
"10",0.0017
"11",5e-05
"12",5e-05
"13",7e-05
"14",0.00399
"15",0.00107
"16",0.00156
"17",0.00123
"18",0.00015
"19",0.00519
"20",1e-04
"21",4e-05
"22",6e-04
"23",0
"24",0.0014
"25",0.00329
"26",0.00052
"27",0.00099
"28",0.00029
"29",0.00054
"30",0.02442
"31",1e-05
"32",1e-05
"33",0
"34",0.00518
"35",0
"36",2e-05
"37",0.01832
"38",2e-05
"39",0.00017
"40",0
"41",0.0078
"42",1e-05
"43",0.00042
"44",0.00258
"45",2e-05
"46",2e-05
"47",0.01461
"48",0.0029
"49",0.00021
"50",0.00026
"51",0
"52",0.00323
"53",0.00353
"54",0
"55",0.00048
"56",0.00023
"57",0.00783
"58",0.00092
"59",0.0899
"60",0.00132
"61",0.00026
"62",0
"63",0
"64",0.00053
"65",7e-04
"66",0.00079
"67",0.00463
"68",0.0108
"69",0
"70",0.00013
"71",0
"72",0.00011
"73",0.07864
"74",5e-05
"75",0
"76",2e-05
"77",0.00087
"78",0.00024
"79",0.00063
"80",0.00037
"81",0
"82",0.0049
"83",0.00199
"84",4e-05
"85",0.00074
"86",4e-05
"87",2e-05
"88",0.00037
"89",0.00133
"90",0.00055
"91",0.02773
"92",0
"93",0.00871
"94",0.01098
"95",0.00483
"96",0.00015
"97",0.00358
"98",0.0023
"99",1e-05
"100",0
"101",0.00028
"102",0.03706
"103",0.00357
"104",0.00896
"105",0.00087
"106",0.004
"107",0.07654
"108",0.01363
"109",0.00305
"110",0.21938
"111",0.00024
"112",0
"113",0.00139
"114",1e-05
"115",0.00302
"116",2e-05
"117",0
"118",0.00729
"119",2e-05
"120",0.00035
"121",0.00708
"122",6e-05
"123",0.00065
"124",0.00154
"125",0
"126",3e-05
"127",2e-05
"128",0.00196
"129",0
"130",0.00662
"131",0.00156
"132",0.00081
"133",9e-05
"134",0.00369
"135",2e-04
"136",0.02126
"137",0.00766
"138",0.0113
"139",0.00012
"140",0.05581
"141",0.00776
"142",2e-05
"143",0
"144",0.00011
"145",0.00618
"146",1e-05
"147",0.00098
"148",0
"149",0
"150",2e-05
"151",3e-05
"152",0
"153",0.00122
"154",6e-05
"155",0.00741
"156",0.10215
"157",0
"158",0
"159",0.00117
"160",0.00195
"161",0.0094
"162",0.00145
"163",4e-05
"164",0.00174
"165",0.00438
"166",7e-05
"167",0.00013
"168",0.00044
"169",0
"170",0
"171",2e-05
"172",0.00136
"173",2e-05
"174",0.00132
"175",0.00048
"176",0
"177",8e-05
"178",1e-05
"179",0.13302
"180",0.08196
"181",0.00138
"182",0.00129
"183",0.00178
"184",0.00013
"185",0
"186",0.01678
"187",2e-05
"188",0.00209
"189",1e-05
"190",0.00034
"191",0.0015
"192",0.00017
"193",0.00034
"194",1e-05
"195",0.00058
"196",0.00162
"197",0.00173
"198",0.00017
"199",0.01237
"200",0.00469
"201",6e-05
"202",0
"203",0.01773
"204",0
"205",0.0075
"206",0.00047
"207",2e-04
"208",0.00038
"209",0.00016
"210",1e-05
"211",0.00092
"212",0.00202
"213",5e-05
"214",1e-05
"215",0.00022
"216",0.00023
"217",0.00054
"218",2e-05
"219",0
"220",2e-05
"221",0.00044
"222",1e-05
"223",0.00561
"224",3e-05
"225",0
"226",0.02531
"227",4e-05
"228",0.00162
"229",1e-05
"230",0.00085
"231",0.04616
"232",3e-04
"233",1e-05
"234",6e-04
"235",0.00081
"236",0.00402
"237",0.00071
"238",4e-05
"239",1e-04
"240",5e-05
"241",0.00267
"242",0.00841
"243",0.00015
"244",0.00035
"245",0.00165
"246",0
"247",0.00381
"248",1e-05
"249",0.00043
"250",9e-05
"251",4e-05
"252",0.00055
"253",0.00015
"254",5e-05
"255",0.00019
"256",0.00024
"257",0.00012
"258",0.00221
"259",0
"260",0.00079
"261",0
"262",5e-05
"263",4e-05
"264",8e-05
"265",0.00099
"266",0.00189
"267",0
"268",3e-05
"269",0.04168
"270",3e-05
"271",0
"272",0.00625
"273",0
"274",0.00036
"275",0
"276",0.00364
"277",0.00335
"278",0.00182
"279",3e-05
"280",0
"281",0
"282",0.00041
"283",0.00234
"284",0
"285",0.00016
"286",0.01207
"287",2e-05
"288",0.00377
"289",0.07341
"290",0
"291",0
"292",0.01906
"293",1e-05
"294",0.00223
"295",0.00028
"296",0.00027
"297",0.00048
"298",0.00013
"299",0.00402
"300",0.00059
"301",0
"302",1e-04
"303",0.00245
"304",1e-05
"305",0.016
"306",7e-05
"307",0.00587
"308",0.00037
"309",0.00528
"310",0.00194
"311",4e-04
"312",6e-05
"313",8e-05
"314",0.06992
"315",4e-05
"316",0.00409
"317",0.00327
"318",0.00094
"319",1e-05
"320",0.00025
"321",0
"322",0.00014
"323",0.12029
"324",1e-05
"325",0.02788
"326",0.06026
"327",8e-05
"328",0.00631
"329",0.00057
"330",0.04131
"331",6e-05
"332",3e-05
"333",0
"334",0.0016
"335",0.00033
"336",0.00103
"337",4e-05
"338",0.00047
"339",0.13412
"340",0.00021
"341",3e-05
"342",0.00421
"343",2e-05
"344",0.02321
"345",0.00053
"346",4e-05
"347",0
"348",1e-05
"349",0.00031
"350",0
"351",0.02332
"352",0.0199
"353",0.00026
"354",0.00814
"355",0
"356",1e-05
"357",0.00401
"358",0.00239
"359",0.0023
"360",0.08094
"361",0.00049
"362",2e-05
"363",0
"364",2e-05
"365",0
"366",2e-05
"367",0.00011
"368",0.01788
"369",0
"370",0.02309
"371",1e-05
"372",0.0023
"373",1e-05
"374",0.03169
"375",0.001
"376",0
"377",6e-05
"378",0.00052
"379",2e-05
"380",3e-05
"381",0.00036
"382",0
"383",0
"384",0.19919
"385",0.01156
"386",0.002
"387",0
"388",0.0012
"389",2e-05
"390",0
"391",6e-05
"392",0.00013
"393",2e-05
"394",7e-05
"395",0.01013
"396",0.00021
"397",1e-05
"398",0
"399",0.00105
"400",0
"401",0.02458
"402",0
"403",3e-05
"404",4e-05
"405",0.00153
"406",0.16554
"407",0.00012
"408",2e-05
"409",0.00232
"410",0.00031
"411",0.00028
"412",0.00323
"413",0.06743
"414",0.00012
"415",0.00255
"416",1e-05
"417",0.00068
"418",0.00028
"419",3e-04
"420",0
"421",0.00169
"422",1e-05
"423",0.00082
"424",6e-05
"425",0
"426",0.00025
"427",0.00087
"428",0.00277
"429",2e-05
"430",0.00014
"431",0
"432",0.00013
"433",3e-04
"434",0.00676
"435",0.00141
"436",0.15458
"437",0.00192
"438",3e-05
"439",1e-05
"440",6e-05
"441",0
"442",0.01414
"443",0.00043
"444",0.00351
"445",0.00699
"446",2e-05
"447",0.00015
"448",0.00067
"449",0.00046
"450",1e-04
"451",0.00928
"452",1e-05
"453",0.00127
"454",0.02632
"455",0.00112
"456",1e-05
"457",0
"458",0.00211
"459",3e-05
"460",0.02464
"461",0.00397
"462",0.00055
"463",0.00229
"464",4e-05
"465",0.00296
"466",0.00027
"467",0
"468",0.00013
"469",4e-05
"470",3e-05
"471",7e-05
"472",0.00024
"473",0.03888
"474",0.00278
"475",0
"476",0.005
"477",2e-05
"478",3e-05
"479",0.00013
"480",0.00153
"481",0.00421
"482",0
"483",1e-04
"484",0.02707
"485",0
"486",0.01094
"487",0.00065
"488",0.00119
"489",9e-05
"490",5e-05
"491",0.00039
"492",0.00819
"493",1e-05
"494",0
"495",0.00033
"496",5e-05
"497",0.00177
"498",0.00035
"499",0.01043
"500",0.00018
"501",3e-05
"502",0
"503",0.03276
"504",0.00546
"505",0
"506",0.00058
"507",0.00127
"508",0.01092
"509",1e-05
"510",0.11849
"511",0.02396
"512",3e-04
"513",0.01363
"514",6e-05
"515",0.00029
"516",2e-04
"517",0.00059
"518",7e-05
"519",1e-05
"520",6e-05
"521",0.0071
"522",0.00016
"523",0.00093
"524",2e-05
"525",4e-05
"526",0.00384
"527",0.00184
"528",1e-05
"529",0.00103
"530",6e-04
"531",0.00023
"532",0.00345
"533",4e-05
"534",0
"535",0.01883
"536",2e-05
"537",8e-05
"538",0.00014
"539",0
"540",0
"541",0
"542",0.00283
"543",0.00535
"544",3e-05
"545",1e-05
"546",0.00041
"547",1e-05
"548",0.00018
"549",1e-05
"550",1e-05
"551",5e-05
"552",0.00013
"553",2e-05
"554",0.00139
"555",0.00237
"556",1e-04
"557",0
"558",0
"559",1e-05
"560",0.00344
"561",4e-04
"562",0.00361
"563",0.0058
"564",0.00176
"565",0.00032
"566",7e-05
"567",6e-05
"568",0.00081
"569",0
"570",0.00058
"571",0
"572",1e-05
"573",0
"574",0.00071
"575",2e-05
"576",0.02861
"577",0
"578",0.00012
"579",0.01669
"580",0.00165
"581",0.00921
"582",0.00186
"583",0.00169
"584",0.01187
"585",0
"586",1e-05
"587",0.00094
"588",0
"589",0
"590",0.00758
"591",6e-05
"592",0
"593",0.00058
"594",0.00117
"595",0.37918
"596",0.00043
"597",0.00485
"598",0.00077
"599",0.00043
"600",0.00517
"601",0.00016
"602",0.00363
"603",0.00011
"604",0.00297
"605",0.00012
"606",0.01659
"607",0
"608",0
"609",0.00027
"610",2e-04
"611",0.02965
"612",8e-05
"613",0
"614",5e-04
"615",6e-05
"616",0.00062
"617",3e-05
"618",0.00495
"619",0.00022
"620",0.00016
"621",0
"622",1e-05
"623",3e-05
"624",0.0052
"625",0.00217
"626",0.00021
"627",4e-05
"628",8e-05
"629",0.00052
"630",0.00716
"631",0.00068
"632",0.00045
"633",0.00118
"634",2e-05
"635",0
"636",0.00111
"637",0
"638",0.01276
"639",0.00148
"640",0
"641",0.03724
"642",0.00033
"643",0.02246
"644",0.00017
"645",0
"646",0
"647",0.02537
"648",0
"649",0
"650",0.00191
"651",0.00011
"652",5e-05
"653",0
"654",0.20256
"655",0.0024
"656",4e-05
"657",3e-04
"658",0.00133
"659",0.00304
"660",0.00013
"661",0
"662",7e-05
"663",0.00107
"664",0
"665",0
"666",0.00398
"667",0.00072
"668",1e-05
"669",1e-05
"670",0.00796
"671",0
"672",0
"673",0.00012
"674",0.01629
"675",0.00047
"676",1e-05
"677",0.00016
"678",0.04823
"679",0.00192
"680",0.00015
"681",3e-05
"682",0.00242
"683",0
"684",0.00224
"685",7e-05
"686",0.00129
"687",0.00098
"688",0.00042
"689",1e-05
"690",1e-05
"691",2e-04
"692",0.00035
"693",0.01445
"694",0.00288
"695",2e-05
"696",1e-05
"697",0.00122
"698",0
"699",2e-05
"700",7e-05
"701",0.00431
"702",0.00024
"703",4e-05
"704",0.00016
"705",0.0032
"706",5e-04
"707",0.00278
"708",0.00015
"709",1e-05
"710",0.02775
"711",0.00018
"712",1e-04
"713",0.00062
"714",0.01545
"715",0.00479
"716",0
"717",0.11547
"718",0.00074
"719",0
"720",0.002
"721",0.00454
"722",0.17179
"723",0
"724",0.00017
"725",0
"726",3e-05
"727",1e-05
"728",0
"729",0.00149
"730",0.00426
"731",0.00019
"732",0.00033
"733",0.00026
"734",2e-04
"735",0
"736",2e-05
"737",0
"738",0.00434
"739",0.04061
"740",0.04477
"741",2e-05
"742",0.00095
"743",2e-05
"744",0.00092
"745",0.00036
"746",0.00013
"747",0.02309
"748",0.00132
"749",0.00015
"750",1e-05
"751",0.00025
"752",1e-04
"753",0.00183
"754",0.00016
"755",0.00012
"756",1e-05
"757",0.02191
"758",0.00036
"759",4e-05
"760",0.04306
"761",0.02473
"762",0
"763",1e-05
"764",0.0047
"765",3e-05
"766",0.00022
"767",0.00033
"768",4e-05
"769",3e-05
"770",0.01538
"771",0
"772",4e-05
"773",0
"774",2e-05
"775",8e-05
"776",0.00039
"777",5e-05
"778",0
"779",0.00014
"780",0
"781",1e-05
"782",0.00011
"783",5e-05
"784",2e-05
"785",0.0087
"786",0
"787",0.00438
"788",0.02817
"789",0.00079
"790",0.00131
"791",1e-05
"792",0.00254
"793",1e-05
"794",0.00174
"795",0
"796",0.00191
"797",0.00361
"798",0
"799",0.0124
"800",1e-05
"801",2e-05
"802",0.00069
"803",0.00044
"804",0
"805",3e-05
"806",0.0109
"807",0
"808",0.0179
"809",0.0018
"810",8e-05
"811",0
"812",3e-05
"813",0.00163
"814",0.02638
"815",2e-05
"816",0.00081
"817",0.00486
"818",0.00023
"819",0.00064
"820",3e-05
"821",0.00012
"822",7e-05
"823",0.00427
"824",7e-05
"825",0.00417
"826",0.00136
"827",0.01488
"828",0.01136
"829",0
