"","V1"
"1",0.36039
"2",0.10923
"3",0.39407
"4",0.18634
"5",0.1247
"6",0.21491
"7",0.18621
"8",0.50765
"9",0.13733
"10",0.59812
"11",0.58403
"12",0.13788
"13",0.06503
"14",0.8102
"15",0.30632
"16",0.60493
"17",0.24778
"18",0.88092
"19",0.52891
"20",0.20952
"21",0.23011
"22",0.48546
"23",0.5131
"24",0.36778
"25",0.81227
"26",0.59595
"27",0.093
"28",0.26944
"29",0.7454
"30",0.81071
"31",0.10403
"32",0.49045
"33",0.00606
"34",0.59314
"35",0.4396
"36",0.16053
"37",0.5523
"38",0.01786
"39",0.19724
"40",0.01701
"41",0.94876
"42",0.0089
"43",0.37896
"44",0.49312
"45",0.06458
"46",0.44624
"47",0.58269
"48",0.70857
"49",0.14987
"50",0.45723
"51",0.02554
"52",0.61972
"53",0.6116
"54",0.05972
"55",0.20463
"56",0.15752
"57",0.39332
"58",0.65463
"59",0.78963
"60",0.10913
"61",0.22599
"62",0.01176
"63",0.01266
"64",0.27926
"65",0.66659
"66",0.2186
"67",0.77593
"68",0.83029
"69",0.24344
"70",0.03266
"71",0.07829
"72",0.54521
"73",0.98212
"74",0.43691
"75",0.20096
"76",0.20996
"77",0.16413
"78",0.55621
"79",0.47539
"80",0.27627
"81",0.10065
"82",0.56016
"83",0.47876
"84",0.18863
"85",0.15776
"86",0.36098
"87",0.31349
"88",0.34118
"89",0.96097
"90",0.56662
"91",0.73135
"92",0.50094
"93",0.73683
"94",0.71313
"95",0.56717
"96",0.04365
"97",0.57851
"98",0.21967
"99",0.00782
"100",0.22845
"101",0.00053
"102",0.5665
"103",0.6438
"104",0.29246
"105",0.09415
"106",0.93658
"107",0.8042
"108",0.88907
"109",0.40985
"110",0.99572
"111",0.19659
"112",0.00078
"113",0.24894
"114",0.23414
"115",0.20105
"116",0.0285
"117",0.00404
"118",0.20943
"119",0.05209
"120",0.36551
"121",0.52597
"122",0.08505
"123",0.17821
"124",0.23294
"125",0.05219
"126",0.01809
"127",0.05131
"128",0.68957
"129",0.00363
"130",0.73834
"131",0.48741
"132",0.24318
"133",0.45694
"134",0.32383
"135",0.52397
"136",0.71865
"137",0.47412
"138",0.68072
"139",0.06321
"140",0.88864
"141",0.81522
"142",0.24611
"143",0.12136
"144",0.40672
"145",0.67995
"146",0.05497
"147",0.42741
"148",0.24978
"149",0.10067
"150",0.15512
"151",0.23362
"152",0.0822
"153",0.26645
"154",0.21441
"155",0.96646
"156",0.98548
"157",0.75116
"158",0.06076
"159",0.52602
"160",0.92359
"161",0.22721
"162",0.32298
"163",0.14282
"164",0.95493
"165",0.58153
"166",0.04466
"167",0.19037
"168",0.08764
"169",0.02228
"170",0.00369
"171",0.15167
"172",0.46809
"173",0.15455
"174",0.22422
"175",0.23778
"176",0.00481
"177",0.46991
"178",0.0183
"179",0.91273
"180",0.96952
"181",0.25441
"182",0.22825
"183",0.72443
"184",0.43722
"185",0.34575
"186",0.91882
"187",0.06803
"188",0.28323
"189",0.48746
"190",0.07998
"191",0.51924
"192",0.30101
"193",0.50187
"194",0.10786
"195",0.19185
"196",0.57226
"197",0.2075
"198",0.47338
"199",0.33315
"200",0.13807
"201",0.36725
"202",0.10905
"203",0.71661
"204",0.26281
"205",0.69331
"206",0.2435
"207",0.73279
"208",0.36436
"209",0.27903
"210",0.01539
"211",0.1986
"212",0.52017
"213",0.02913
"214",0.12768
"215",0.16502
"216",0.13421
"217",0.10363
"218",0.16472
"219",0.48685
"220",0.01028
"221",0.64094
"222",0.04588
"223",0.91708
"224",0.22076
"225",0.18779
"226",0.65457
"227",0.26712
"228",0.2682
"229",0.47421
"230",0.34727
"231",0.97637
"232",0.64857
"233",0.11918
"234",0.20214
"235",0.61014
"236",0.26827
"237",0.68626
"238",0.30818
"239",0.08875
"240",0.08797
"241",0.6594
"242",0.74595
"243",0.15685
"244",0.36573
"245",0.48463
"246",0.01454
"247",0.8266
"248",0.03276
"249",0.26255
"250",0.38332
"251",0.31031
"252",0.28797
"253",0.1175
"254",0.39628
"255",0.41236
"256",0.37325
"257",0.3057
"258",0.76192
"259",0.00102
"260",0.35668
"261",0.01641
"262",0.32872
"263",0.02759
"264",0.33927
"265",0.52904
"266",0.30359
"267",0.13314
"268",0.61963
"269",0.65321
"270",0.49118
"271",0.05663
"272",0.95898
"273",0.07937
"274",0.06174
"275",0.05494
"276",0.52446
"277",0.27101
"278",0.8521
"279",0.61151
"280",0.03691
"281",0.00176
"282",0.32596
"283",0.58393
"284",0.60942
"285",0.0891
"286",0.45829
"287",0.06904
"288",0.60611
"289",0.99686
"290",0.00849
"291",0.10244
"292",0.69943
"293",0.73341
"294",0.37167
"295",0.13719
"296",0.6071
"297",0.83833
"298",0.49741
"299",0.55452
"300",0.24055
"301",0.04627
"302",0.44558
"303",0.6569
"304",0.01367
"305",0.71628
"306",0.67231
"307",0.33265
"308",0.19619
"309",0.43395
"310",0.34554
"311",0.86893
"312",0.31271
"313",0.09699
"314",0.88603
"315",0.32431
"316",0.59452
"317",0.30449
"318",0.73005
"319",0.09145
"320",0.69977
"321",0.33586
"322",0.09912
"323",0.99951
"324",0.01264
"325",0.7286
"326",0.71393
"327",0.09771
"328",0.52551
"329",0.35156
"330",0.52873
"331",0.07337
"332",0.32806
"333",0.04076
"334",0.74931
"335",0.57289
"336",0.78273
"337",0.58702
"338",0.37517
"339",0.99759
"340",0.40558
"341",0.13201
"342",0.47914
"343",0.35627
"344",0.50996
"345",0.59208
"346",0.18681
"347",0.00639
"348",0.09662
"349",0.25932
"350",0.13418
"351",0.66647
"352",0.61578
"353",0.5218
"354",0.84437
"355",0.41337
"356",0.17804
"357",0.94236
"358",0.64438
"359",0.29041
"360",0.98264
"361",0.40321
"362",0.75043
"363",0.00217
"364",0.22908
"365",0.13779
"366",0.05079
"367",0.06028
"368",0.7604
"369",0.09532
"370",0.6381
"371",0.68621
"372",0.47569
"373",0.08622
"374",0.83277
"375",0.66943
"376",0.32394
"377",0.53055
"378",0.55092
"379",0.13128
"380",0.38999
"381",0.72323
"382",0.04488
"383",0.28611
"384",0.68072
"385",0.93887
"386",0.30674
"387",0.1283
"388",0.32736
"389",0.18532
"390",0.13297
"391",0.18338
"392",0.02442
"393",0.15727
"394",0.40887
"395",0.59361
"396",0.72375
"397",0.0351
"398",0.12114
"399",0.08021
"400",0.21364
"401",0.85676
"402",0.06747
"403",0.22043
"404",0.05653
"405",0.12395
"406",0.92182
"407",0.01412
"408",0.34172
"409",0.87095
"410",0.31533
"411",0.14852
"412",0.51162
"413",0.83869
"414",0.28786
"415",0.40902
"416",0.2003
"417",0.15617
"418",0.41882
"419",0.18803
"420",0.86342
"421",0.52792
"422",0.45722
"423",0.79168
"424",0.38255
"425",0.01115
"426",0.26536
"427",0.68249
"428",0.54623
"429",0.41631
"430",0.0619
"431",0.03315
"432",0.23548
"433",0.28678
"434",0.31508
"435",0.6831
"436",0.92228
"437",0.94465
"438",0.08394
"439",0.01467
"440",0.22503
"441",0.25722
"442",0.31475
"443",0.32975
"444",0.47777
"445",0.21212
"446",0.61239
"447",0.77734
"448",0.64813
"449",0.10179
"450",0.36383
"451",0.95953
"452",0.25326
"453",0.27856
"454",0.40123
"455",0.38601
"456",0.51182
"457",0.01171
"458",0.55504
"459",0.35791
"460",0.73693
"461",0.38068
"462",0.20785
"463",0.59561
"464",0.04564
"465",0.62226
"466",0.21861
"467",0.09166
"468",0.03753
"469",0.15238
"470",0.31654
"471",0.13535
"472",0.35954
"473",0.63863
"474",0.3199
"475",0.14952
"476",0.53333
"477",0.07355
"478",0.79322
"479",0.30264
"480",0.49799
"481",0.64562
"482",0.26791
"483",0.70713
"484",0.58769
"485",0.00017
"486",0.77461
"487",0.50816
"488",0.73248
"489",0.18125
"490",0.21176
"491",0.20816
"492",0.73877
"493",0.14509
"494",0.01034
"495",0.50125
"496",0.35798
"497",0.90682
"498",0.48713
"499",0.88514
"500",0.43507
"501",0.19804
"502",0.16973
"503",0.80065
"504",0.74285
"505",0.03442
"506",0.24249
"507",0.73235
"508",0.70497
"509",0.05795
"510",0.84339
"511",0.83222
"512",0.78511
"513",0.81504
"514",0.20577
"515",0.2395
"516",0.07342
"517",0.36743
"518",0.27732
"519",0.05215
"520",0.41247
"521",0.73189
"522",0.44681
"523",0.17163
"524",0.03536
"525",0.26039
"526",0.84204
"527",0.57782
"528",0.27612
"529",0.70357
"530",0.12118
"531",0.28305
"532",0.62983
"533",0.5139
"534",0.01116
"535",0.62704
"536",0.00918
"537",0.28669
"538",0.60921
"539",0.16632
"540",7e-05
"541",0.12487
"542",0.48429
"543",0.51734
"544",0.05975
"545",0.01969
"546",0.7354
"547",0.53908
"548",0.45144
"549",0.12753
"550",0.18302
"551",0.03024
"552",0.13531
"553",0.0199
"554",0.54962
"555",0.72408
"556",0.13265
"557",0.00654
"558",0.22022
"559",0.22601
"560",0.33258
"561",0.13142
"562",0.28491
"563",0.59357
"564",0.81877
"565",0.12122
"566",0.05898
"567",0.47464
"568",0.28109
"569",0.05665
"570",0.66389
"571",0.0019
"572",0.04091
"573",0.07959
"574",0.33302
"575",0.065
"576",0.51716
"577",0.09942
"578",0.37967
"579",0.48383
"580",0.84202
"581",0.39342
"582",0.15368
"583",0.61602
"584",0.51924
"585",0.11176
"586",0.6192
"587",0.20407
"588",0.03251
"589",0.02348
"590",0.88332
"591",0.20807
"592",0.00472
"593",0.10023
"594",0.70446
"595",0.84332
"596",0.47772
"597",0.65982
"598",0.02753
"599",0.4391
"600",0.99301
"601",0.14275
"602",0.57629
"603",0.58964
"604",0.52206
"605",0.30737
"606",0.94498
"607",0.1122
"608",0.0947
"609",0.24236
"610",0.47312
"611",0.95887
"612",0.04904
"613",0.13733
"614",0.49565
"615",0.22821
"616",0.62197
"617",0.31829
"618",0.24801
"619",0.183
"620",0.14857
"621",0.0777
"622",0.34834
"623",0.21818
"624",0.35945
"625",0.84414
"626",0.62223
"627",0.28379
"628",0.34301
"629",0.74389
"630",0.24243
"631",0.31453
"632",0.88167
"633",0.15223
"634",0.08315
"635",0.02253
"636",0.3145
"637",0.05963
"638",0.95147
"639",0.72861
"640",0.01546
"641",0.90604
"642",0.23154
"643",0.59818
"644",0.48815
"645",0.69451
"646",0.15387
"647",0.84146
"648",0.12447
"649",0.00022
"650",0.92595
"651",0.19649
"652",0.09869
"653",0.11913
"654",0.99288
"655",0.6829
"656",0.01027
"657",0.59824
"658",0.64302
"659",0.30792
"660",0.16267
"661",0.02686
"662",0.19705
"663",0.56313
"664",0.02195
"665",0.00404
"666",0.93655
"667",0.43602
"668",0.64566
"669",0.22495
"670",0.8564
"671",0.89001
"672",0.00305
"673",0.45802
"674",0.74653
"675",0.50299
"676",0.01132
"677",0.31088
"678",0.92522
"679",0.41863
"680",0.15273
"681",0.03794
"682",0.79522
"683",0.29932
"684",0.73846
"685",0.10389
"686",0.42947
"687",0.61881
"688",0.67979
"689",0.1447
"690",0.58305
"691",0.29928
"692",0.50735
"693",0.91899
"694",0.77981
"695",0.16119
"696",0.23009
"697",0.19994
"698",0.10022
"699",0.1739
"700",0.36296
"701",0.71016
"702",0.31605
"703",0.30511
"704",0.80088
"705",0.64562
"706",0.58628
"707",0.46646
"708",0.3252
"709",0.12707
"710",0.80299
"711",0.12893
"712",0.04751
"713",0.09058
"714",0.21447
"715",0.90936
"716",0.02188
"717",0.95022
"718",0.46173
"719",0.00461
"720",0.17975
"721",0.42961
"722",0.99051
"723",0.51653
"724",0.19396
"725",0.22399
"726",0.10909
"727",0.00354
"728",0.17874
"729",0.66636
"730",0.35458
"731",0.19548
"732",0.33547
"733",0.35291
"734",0.1654
"735",0.5192
"736",0.44988
"737",0.21539
"738",0.75688
"739",0.81139
"740",0.85409
"741",0.59026
"742",0.81598
"743",0.09352
"744",0.34341
"745",0.29508
"746",0.12759
"747",0.89368
"748",0.16575
"749",0.88815
"750",0.44834
"751",0.3756
"752",0.61258
"753",0.59126
"754",0.05975
"755",0.42949
"756",0.00759
"757",0.81979
"758",0.31135
"759",0.02748
"760",0.87663
"761",0.71717
"762",0.0521
"763",0.13166
"764",0.67557
"765",0.10394
"766",0.30384
"767",0.46899
"768",0.88495
"769",0.53925
"770",0.80842
"771",0.19087
"772",0.04737
"773",0.0196
"774",0.07194
"775",0.47972
"776",0.1018
"777",0.05332
"778",0.10203
"779",0.09251
"780",0.09518
"781",0.30492
"782",0.46137
"783",0.02933
"784",0.32004
"785",0.73414
"786",0.23866
"787",0.9408
"788",0.65911
"789",0.88261
"790",0.84235
"791",0.06136
"792",0.54991
"793",0.13066
"794",0.77264
"795",0.04587
"796",0.06257
"797",0.94039
"798",0.1076
"799",0.71027
"800",0.28858
"801",0.03794
"802",0.25499
"803",0.15879
"804",0.01271
"805",0.28018
"806",0.86066
"807",0.1368
"808",0.88079
"809",0.54105
"810",0.6725
"811",0.01973
"812",0.23243
"813",0.18201
"814",0.72714
"815",0.17119
"816",0.43507
"817",0.74608
"818",0.0291
"819",0.36157
"820",0.05075
"821",0.59784
"822",0.26212
"823",0.31307
"824",0.15194
"825",0.17336
"826",0.88238
"827",0.71675
"828",0.79559
"829",0.04647
"830",0.47044
"831",0.04735
"832",0.86134
"833",0.88833
"834",0.00855
"835",0.4951
"836",0.86902
"837",0.1632
"838",0.26126
"839",0.25973
"840",0.51085
"841",0.03955
"842",0.38838
"843",0.91486
"844",0.50369
"845",0.51037
"846",0.49573
"847",0.32452
"848",0.10338
"849",0.15731
"850",0.43932
"851",0.07168
"852",0.22764
"853",0.70928
"854",0.35726
"855",0.57496
"856",0.13736
"857",0.75918
"858",0.66251
"859",0.93832
"860",0.44657
"861",0.37882
"862",0.68598
"863",0.09613
"864",0.60468
"865",0.9094
"866",0.07033
"867",0.26673
"868",0.94835
"869",0.34443
"870",0.22241
"871",0.52974
"872",0.79858
"873",0.34293
"874",0.01134
"875",0.46794
"876",0.34426
"877",0.19339
"878",0.02264
"879",0.08106
"880",0.40778
"881",0.62607
"882",0.21039
"883",0.47662
"884",0.40088
"885",0.11548
"886",0.07037
"887",0.69968
"888",0.941
"889",0.72399
"890",0.39676
"891",0.3414
"892",0.31185
"893",0.60496
"894",0.3754
"895",0.00028
"896",0.68249
"897",0.0389
"898",0.0392
"899",0.27398
"900",0.03041
"901",0.60867
"902",0.06476
"903",0.05469
"904",0.38463
"905",0.22699
"906",0.0333
"907",0.02525
"908",0.5505
"909",0.82819
"910",0.6508
"911",0.65585
"912",0.30575
"913",0.5501
"914",0.25253
"915",0.17384
"916",0.02291
"917",0.78857
"918",0.2887
"919",0.644
"920",0.33483
"921",0.52229
"922",0.80588
"923",0.08089
"924",0.02146
"925",0.50453
"926",0.36632
"927",0.30853
"928",0.44662
"929",0.00991
"930",0.56246
"931",0.88472
"932",0.46279
"933",0.35188
"934",0.94729
"935",0.11808
"936",0.34453
"937",0.2025
"938",0.40058
"939",0.20202
"940",0.46962
"941",0.05153
"942",0.64645
"943",0.66864
"944",0.33317
"945",0.00625
"946",0.70885
"947",0.40817
"948",0.46444
"949",0.07882
"950",0.23117
"951",0.26357
"952",0.18777
"953",0.31123
"954",0.55336
"955",0.53962
"956",0.82503
"957",0.52916
"958",0.98678
"959",0.90065
"960",0.93656
"961",0.63018
"962",0.17229
"963",0.13091
"964",0.76295
"965",0.34515
"966",0.64072
"967",0.00062
"968",0.19631
"969",0.05878
"970",0.49823
"971",0.02522
"972",0.67788
"973",0.66155
"974",0.38391
"975",0.0179
"976",0.28931
"977",0.62677
"978",0.08617
"979",0.49477
"980",0.87008
"981",0.54618
"982",0.92987
"983",0.63037
"984",0.05002
"985",0.21949
"986",0.04001
"987",0.24222
"988",0.61528
"989",0.52324
"990",0.04616
"991",0.57272
